genome,locus_tag,start,end,strand,type,gene_names
NC_000913.3,b4442,2814802,2814874,+,ncRNA,micA;ECK2682;psrA10;sraD
NC_000913.3,b2688,2814883,2816439,-,CDS,gshA;ECK2683;gsh-I;NP_417173.1
NC_000913.3,b2689,2816512,2816940,-,CDS,yqaA;ECK2684;NP_417174.1
NC_000913.3,b2690,2816937,2817503,-,CDS,yqaB;ECK2685;NP_417175.1
NC_000913.3,b2691,2817784,2817860,-,tRNA,argQ;argVdelta;ECK2686
NC_000913.3,b2692,2818059,2818135,-,tRNA,argZ;argVgamma;ECK2687
NC_000913.3,b2693,2818198,2818274,-,tRNA,argY;argVbeta;ECK2688
NC_000913.3,b2694,2818473,2818549,-,tRNA,argV;argValpha;ECK2689
NC_000913.3,b2695,2818553,2818645,-,tRNA,serV;ECK2690;supD
NC_000913.3,b2696,2818961,2819146,-,CDS,csrA;ECK2691;zfiA;NP_417176.1
NC_000913.3,b2697,2819381,2822011,-,CDS,alaS;act;ala-act;ECK2692;lovB;NP_417177.1
NC_000913.3,b2698,2822139,2822639,-,CDS,recX;ECK2693;oraA;NP_417178.1
NC_000913.3,b2699,2822708,2823769,-,CDS,recA;ECK2694;lexB;recH;rnmB;srf;tif;umuB;zab;NP_417179.1
NC_000913.3,b2700,2823849,2824346,-,CDS,pncC;ECK2695;ygaD;NP_417180.1
NC_000913.3,b2701,2824491,2825576,-,CDS,mltB;ECK2696;slt;NP_417181.1
NC_000913.3,b2702,2825832,2826395,+,CDS,srlA;ECK2697;gutA;sbl;srlA-1;YP_026180.1
NC_000913.3,b2703,2826392,2827351,+,CDS,srlE;ECK2698;gutA;gutE;sbl;srlA;srlA-2;YP_026181.1
NC_000913.3,b2704,2827362,2827733,+,CDS,srlB;ECK2699;gutB;NP_417184.1
NC_000913.3,b2705,2827737,2828516,+,CDS,srlD;ECK2700;gutD;NP_417185.1
NC_000913.3,b2706,2828621,2828980,+,CDS,gutM;ECK2701;gut;srlM;NP_417186.1
NC_000913.3,b2707,2829047,2829820,+,CDS,srlR;ECK2702;gutR;NP_417187.1
NC_000913.3,b2708,2829813,2830778,+,CDS,gutQ;ECK2703;srlQ;NP_417188.4
NC_000913.3,b2709,2830775,2832289,-,CDS,norR;ECK2704;ygaA;NP_417189.2
NC_000913.3,b2710,2832476,2833915,+,CDS,norV;ECK2705;ygaI;ygaJ;ygaK;NP_417190.1
NC_000913.3,b2711,2833912,2835045,+,CDS,norW;ECK2706;ygaL;ygbD;NP_417191.1
NC_000913.3,b2712,2835173,2837425,-,CDS,hypF;ECK2707;hydA;NP_417192.1
NC_000913.3,b2713,2837578,2838105,-,CDS,hydN;ECK2708;NP_417193.1
NC_000913.3,b2714,2838254,2839264,-,CDS,ascG;ECK2709;sac;NP_417194.2
NC_000913.3,b2715,2839524,2840981,+,CDS,ascF;ECK2710;sac;YP_026182.1
NC_000913.3,b2716,2840990,2842414,+,CDS,ascB;ECK2711;sac;NP_417196.1
NC_000913.3,b2717,2842573,2843043,-,CDS,hycI;ECK2712;NP_417197.1
NC_000913.3,b2718,2843036,2843446,-,CDS,hycH;ECK2713;hevH;NP_417198.1
NC_000913.3,b2719,2843443,2844210,-,CDS,hycG;ECK2714;hevG;NP_417199.1
NC_000913.3,b2720,2844210,2844752,-,CDS,hycF;ECK2715;hevF;NP_417200.1
NC_000913.3,b2721,2844762,2846471,-,CDS,hycE;ECK2716;hevE;NP_417201.1
NC_000913.3,b2722,2846489,2847412,-,CDS,hycD;ECK2717;hevD;NP_417202.1
NC_000913.3,b2723,2847415,2849241,-,CDS,hycC;ECK2718;hevC;NP_417203.1
NC_000913.3,b2724,2849238,2849849,-,CDS,hycB;ECK2719;hevB;NP_417204.1
NC_000913.3,b2725,2849974,2850435,-,CDS,hycA;ECK2720;hevA;NP_417205.1
NC_000913.3,b2726,2850647,2850997,+,CDS,hypA;ECK2721;NP_417206.1
NC_000913.3,b2727,2851001,2851873,+,CDS,hypB;ECK2722;hydB;NP_417207.1
NC_000913.3,b2728,2851864,2852136,+,CDS,hypC;ECK2723;NP_417208.1
NC_000913.3,b2729,2852136,2853257,+,CDS,hypD;ECK2724;hydF;NP_417209.1
NC_000913.3,b2730,2853254,2854264,+,CDS,hypE;ECK2725;hydB;NP_417210.2
NC_000913.3,b2731,2854338,2856416,+,CDS,fhlA;ECK2726;fhl;NP_417211.1
NC_000913.3,b2732,2856453,2856806,-,CDS,ygbA;ECK2727;NP_417212.1
NC_000913.3,b2733,2857093,2859654,+,CDS,mutS;ant;ECK2728;fdv;plm;NP_417213.1
NC_000913.3,b2734,2859760,2860416,+,CDS,pphB;ECK2729;prpB;ygbH;NP_417214.1
NC_000913.3,b2735,2860467,2861234,-,CDS,ygbI;ECK2730;NP_417215.2
NC_000913.3,b2736,2861430,2862338,+,CDS,ygbJ;ECK2731;NP_417216.1
NC_000913.3,b2737,2862335,2863501,+,CDS,ygbK;ECK2732;NP_417217.1
NC_000913.3,b2738,2863593,2864231,+,CDS,ygbL;ECK2733;NP_417218.1
NC_000913.3,b2739,2864236,2865012,+,CDS,ygbM;ECK2734;NP_417219.1
NC_000913.3,b2740,2865101,2866465,+,CDS,ygbN;ECK2735;NP_417220.1
NC_000913.3,b2741,2866559,2867551,-,CDS,rpoS;abrD;appR;csi2;dpeB;ECK2736;katF;nur;otsX;sigS;NP_417221.1
NC_000913.3,b2742,2867614,2868753,-,CDS,nlpD;ECK2737;NP_417222.1
NC_000913.3,b2743,2868893,2869519,-,CDS,pcm;ECK2738;NP_417223.1
NC_000913.3,b2744,2869513,2870274,-,CDS,umpG;ECK2739;surE;ygbC;NP_417224.1
NC_000913.3,b2745,2870255,2871304,-,CDS,truD;ECK2740;ygbO;NP_417225.1
NC_000913.3,b2746,2871301,2871780,-,CDS,ispF;ECK2741;ygbB;NP_417226.1
NC_000913.3,b2747,2871780,2872490,-,CDS,ispD;ECK2742;ygbP;NP_417227.1
NC_000913.3,b2748,2872509,2872820,-,CDS,ftsB;ECK2743;ygbQ;NP_417228.1
NC_000913.3,b2749,2873014,2873337,-,CDS,ygbE;ECK2744;NP_417229.1
NC_000913.3,b2750,2873387,2873992,-,CDS,cysC;ECK2745;NP_417230.1
NC_000913.3,b2751,2873992,2875419,-,CDS,cysN;ECK2746;NP_417231.1
NC_000913.3,b2752,2875421,2876329,-,CDS,cysD;ECK2747;NP_417232.1
NC_000913.3,b2753,2876581,2877618,+,CDS,iap;ECK2748;NP_417233.1
NC_000913.3,b2754,2878569,2878853,-,CDS,cas2;ECK2749;ygbF;NP_417234.2
NC_000913.3,b2755,2878855,2879772,-,CDS,cas1;ECK2750;ygbT;NP_417235.1
NC_000913.3,b2756,2879788,2880387,-,CDS,casE;cas6e;cse3;ECK2751;ygcH;NP_417236.1
NC_000913.3,b2757,2880374,2881048,-,CDS,casD;cas5e;ECK2752;ygcI;NP_417237.2
NC_000913.3,b2758,2881051,2882142,-,CDS,casC;cas7;cse4;ECK2753;ygcJ;NP_417238.1
NC_000913.3,b2759,2882155,2882637,-,CDS,casB;cse2;ECK2754;ygcK;NP_417239.1
NC_000913.3,b2760,2882630,2884138,-,CDS,casA;cse1;ECK2755;ygcL;NP_417240.1
NC_000913.3,b2761,2884553,2887219,-,CDS,cas3;ECK2756;ygcB;NP_417241.1
NC_000913.3,b4701,2887353,2887411,+,ncRNA,sokX;ECK4514
NC_000913.3,b2762,2887578,2888312,-,CDS,cysH;ECK2757;NP_417242.1
NC_000913.3,b2763,2888387,2890099,-,CDS,cysI;ECK2758;NP_417243.1
NC_000913.3,b2764,2890099,2891898,-,CDS,cysJ;ECK2759;NP_417244.1
NC_000913.3,b2765,2892214,2892579,+,CDS,queD;ECK2760;sscR;ygcM;NP_417245.1
NC_000913.3,b2766,2892657,2893928,+,CDS,ygcN;ECK2761;NP_417246.4
NC_000913.3,b2767,2893919,2894179,+,CDS,ygcO;ECK2762;NP_417247.2
NC_000913.3,b2768,2894196,2894771,+,CDS,ygcP;ECK2763;NP_417248.1
NC_000913.3,b2769,2894919,2895779,-,CDS,ygcQ;ECK2764;NP_417249.4
NC_000913.3,b2770,2895776,2896555,-,CDS,ygcR;ECK2765;NP_417250.4
NC_000913.3,b2771,2896533,2897870,-,CDS,ygcS;ECK2766;NP_417251.2
NC_000913.3,b4463,2897964,2899418,-,CDS,ygcU;b2772;b2773;ECK2767;ygcT;ygcV;YP_026183.1
NC_000913.3,b2774,2899488,2900273,-,CDS,ygcW;ECK2768;NP_417254.4
NC_000913.3,b2775,2900592,2901869,+,CDS,yqcE;ECK2769;yqcF;NP_417255.1
NC_000913.3,b2776,2901896,2903374,+,CDS,ygcE;ECK2770;NP_417256.1
NC_000913.3,b2777,2904747,2905418,-,CDS,queE;ECK2771;ygcF;NP_417257.1
NC_000913.3,b4682,2905557,2905697,+,CDS,yqcG;ECK4497;YP_002791252.1
NC_000913.3,b2778,2905711,2906583,+,CDS,ygcG;ECK2772;NP_417258.4
NC_000913.3,b2779,2906643,2907941,-,CDS,eno;ECK2773;NP_417259.1
NC_000913.3,b2780,2908029,2909666,-,CDS,pyrG;ECK2774;NP_417260.1
NC_000913.3,b2781,2909894,2910685,-,CDS,mazG;ECK2775;NP_417261.1
NC_000913.3,b2782,2910756,2911091,-,CDS,mazF;chpA;chpAK;ECK2776;NP_417262.1
NC_000913.3,b4844,2911051,2911450,+,ncRNA,ameF;ECK4701
NC_000913.3,b2783,2911091,2911339,-,CDS,mazE;chpAI;chpR;ECK2777;NP_417263.1
NC_000913.3,b2784,2911417,2913651,-,CDS,relA;ECK2778;RC;NP_417264.1
NC_000913.3,b2785,2913699,2915000,-,CDS,rlmD;ECK2779;rumA;ygcA;NP_417265.1
NC_000913.3,b2786,2915057,2917813,+,CDS,barA;airS;ECK2780;NP_417266.1
NC_000913.3,b2787,2918045,2919385,-,CDS,gudD;ECK2781;ygcX;NP_417267.1
NC_000913.3,b2788,2919406,2920746,-,CDS,gudX;ECK2782;ygcY;NP_417268.1
NC_000913.3,b2789,2920748,2922100,-,CDS,gudP;ECK2783;gudT;ygcZ;NP_417269.1
NC_000913.3,b2790,2922535,2922984,-,CDS,yqcA;ECK2784;NP_417270.1
NC_000913.3,b2791,2923002,2923784,-,CDS,truC;ECK2785;yqcB;NP_417271.1
NC_000913.3,b2792,2923784,2924113,-,CDS,yqcC;ECK2786;NP_417272.1
NC_000913.3,b4408,2924156,2924524,-,ncRNA,csrB;ECK2787
NC_000913.3,b2793,2924735,2925280,-,CDS,syd;ECK2788;ydr;NP_417273.1
NC_000913.3,b2794,2925348,2926196,+,CDS,queF;ECK2789;yqcD;NP_417274.1
NC_000913.3,b2795,2926308,2927672,+,CDS,ppnN;ECK2790;ygdH;NP_417275.1
NC_000913.3,b2796,2928229,2929518,+,CDS,sdaC;dcrA;ECK2791;NP_417276.1
NC_000913.3,b2797,2929576,2930943,+,CDS,sdaB;ECK2792;NP_417277.1
NC_000913.3,b2798,2931055,2931810,+,CDS,ygdG;ECK2793;exo;xni;NP_417278.4
NC_000913.3,b2799,2931865,2933013,-,CDS,fucO;ECK2794;NP_417279.2
NC_000913.3,b2800,2933041,2933688,-,CDS,fucA;ECK2795;fucC;prd;NP_417280.1
NC_000913.3,b2801,2934235,2935551,+,CDS,fucP;ECK2796;NP_417281.1
NC_000913.3,b2802,2935584,2937359,+,CDS,fucI;ECK2797;NP_417282.1
NC_000913.3,b2803,2937468,2938886,+,CDS,fucK;ECK2798;NP_417283.2
NC_000913.3,b2804,2938888,2939310,+,CDS,fucU;ECK2799;NP_417284.1
NC_000913.3,b2805,2939368,2940099,+,CDS,fucR;ECK2800;NP_417285.1
NC_000913.3,b2806,2940143,2941243,-,CDS,rlmM;ECK2801;ygdE;NP_417286.1
NC_000913.3,b2807,2941236,2941631,-,CDS,ygdD;ECK2802;NP_417287.1
NC_000913.3,b2808,2941650,2942567,-,CDS,gcvA;ECK2803;NP_417288.1
NC_000913.3,b4443,2942696,2942901,+,ncRNA,gcvB;ECK2804;IS145;psrA11
NC_000913.3,b2809,2942918,2943145,-,CDS,ygdI;ECK2805;NP_417289.2
NC_000913.3,b2810,2943337,2944542,+,CDS,csdA;ECK2806;ygdJ;NP_417290.1
NC_000913.3,b2811,2944542,2944985,+,CDS,csdE;ECK2807;ygdK;NP_417291.1
NC_000913.3,b2812,2945036,2945842,-,CDS,tcdA;csdL;ECK2808;ygdL;NP_417292.1
NC_000913.3,b2813,2946081,2947178,-,CDS,mltA;ECK2809;mlt;ygdM;NP_417293.1
NC_000913.3,b2814,2947387,2947463,+,tRNA,metZ;ECK2810;metZalpha
NC_000913.3,b2815,2947497,2947573,+,tRNA,metW;ECK2811
NC_000913.3,b2816,2947607,2947683,+,tRNA,metV;ECK2812;metX;metZ-beta;metZb;metZbeta
NC_000913.3,b2817,2947757,2949010,-,CDS,amiC;ECK2813;ygdN;NP_417294.4
NC_000913.3,b2818,2949242,2950573,+,CDS,argA;Arg1;Arg2;ECK2814;NP_417295.1
NC_000913.3,b2819,2950635,2952461,-,CDS,recD;ECK2815;hopE;NP_417296.1
NC_000913.3,b2820,2952461,2956003,-,CDS,recB;ECK2816;ior;rorA;NP_417297.1
NC_000913.3,b2821,2955996,2958884,-,CDS,ptrA;ECK2817;ptr;NP_417298.1
NC_000913.3,b2822,2959060,2962428,-,CDS,recC;ECK2818;NP_417299.1
NC_000913.3,b2823,2962441,2962764,-,CDS,ppdC;ECK2819;ygdA;NP_417300.1
NC_000913.3,b2824,2962749,2963156,-,CDS,ygdB;ECK2820;NP_417301.4
NC_000913.3,b2825,2963153,2963716,-,CDS,ppdB;ECK2821;ygdC;NP_417302.1
NC_000913.3,b2826,2963707,2964177,-,CDS,ppdA;ECK2822;NP_417303.1
NC_000913.3,b2827,2964361,2965155,-,CDS,thyA;ECK2823;NP_417304.1
NC_000913.3,b2828,2965162,2966037,-,CDS,lgt;ECK2824;umpA;NP_417305.1
NC_000913.3,b2829,2966188,2968434,-,CDS,ptsP;ECK2825;ygdF;ygdO;NP_417306.1
NC_000913.3,b2830,2968447,2968977,-,CDS,rppH;ECK2826;nudH;ygdP;NP_417307.1
NC_000913.3,b4610,2969330,2969476,-,CDS,ygdT;ECK4419;YP_009518810.1
NC_000913.3,b2831,2969662,2970351,+,CDS,mutH;ECK2827;mutR;prv;NP_417308.1
NC_000913.3,b2832,2970420,2971133,+,CDS,ygdQ;ECK2828;NP_417309.1
NC_000913.3,b2833,2971271,2971489,+,CDS,ygdR;ECK2829;NP_417310.1
NC_000913.3,b2834,2971597,2972637,+,CDS,tas;ECK2830;ygdS;NP_417311.1
NC_000913.3,b2835,2972669,2973862,-,CDS,lplT;ECK2831;ygeD;NP_417312.1
NC_000913.3,b2836,2973855,2976014,-,CDS,aas;ECK2832;NP_417313.1
NC_000913.3,b4444,2976102,2976189,-,ncRNA,omrA;ECK2833;PAIR2a;psrA12;rygA;sraE;t59
NC_000913.3,b4445,2976304,2976385,-,ncRNA,omrB;ECK2834;PAIR2b;rygB;t59
NC_000913.3,b2837,2976599,2977630,+,CDS,galR;ECK2835;Rgal;NP_417314.1
NC_000913.3,b2838,2977637,2978899,-,CDS,lysA;ECK2836;NP_417315.1
NC_000913.3,b2839,2979021,2979956,+,CDS,lysR;ECK2837;NP_417316.1
NC_000913.3,b2840,2979943,2980635,-,CDS,ygeA;ECK2838;NP_417317.1
NC_000913.3,b2841,2980764,2982182,-,CDS,araE;ECK2839;NP_417318.1
NC_000913.3,b2842,2982497,2983258,-,CDS,kduD;ECK2840;ygeC;yqeD;NP_417319.1
NC_000913.3,b2843,2983288,2984124,-,CDS,kduI;ECK2841;yqeE;NP_417320.1
NC_000913.3,b2844,2984411,2985592,-,CDS,yqeF;ECK2842;NP_417321.2
NC_000913.3,b2845,2985847,2987076,+,CDS,yqeG;ECK2843;NP_417322.1
NC_000913.3,b2846,2987536,2988168,+,CDS,yqeH;ECK2844;NP_417323.2
NC_000913.3,b2847,2988502,2989311,+,CDS,yqeI;ECK2845;NP_417324.1
NC_000913.3,b2848,2989304,2989786,+,CDS,yqeJ;ECK2846;NP_417325.4
NC_000913.3,b4683,2989819,2989899,-,CDS,yqeL;ECK4498;YP_002791253.1
NC_000913.3,b2849,2989935,2990360,-,CDS,yqeK;ECK2847;NP_417326.2
NC_000913.3,b2851,2991268,2991759,+,CDS,ygeG;ECK2849;NP_417328.1
NC_000913.3,b2852,2992094,2993470,+,CDS,ygeH;ECK2850;NP_417329.1
NC_000913.3,b2853,2993638,2993856,+,CDS,ygeI;ECK2851;NP_417330.1
NC_000913.3,b2860,2996372,2997277,-,CDS,insD4;ECK0358;yi22-4;NP_417337.1
NC_000913.3,b2861,2997235,2997600,-,CDS,insC4;ECK0357;yi21-4;NP_417338.3
NC_000913.3,b2863,2998034,2998828,-,CDS,ygeQ;ECK2859;YP_009518811.1
NC_000913.3,b2864,2998984,2999057,-,tRNA,glyU;ECK2860;suA36;sufD;sumA;sumB;supT
NC_000913.3,b2865,2999136,2999891,-,CDS,actS;ECK2861;ygeR;NP_417341.4
NC_000913.3,b2866,3000345,3002603,+,CDS,xdhA;ECK2862;ygeS;NP_417342.1
NC_000913.3,b2867,3002614,3003492,+,CDS,xdhB;ECK2863;ygeT;NP_417343.1
NC_000913.3,b2868,3003489,3003968,+,CDS,xdhC;ECK2864;ygeU;NP_417344.1
NC_000913.3,b2869,3004008,3005786,-,CDS,ygeV;ECK2865;NP_417345.1
NC_000913.3,b2870,3006262,3007452,+,CDS,ygeW;ECK2866;YP_026185.1
NC_000913.3,b2871,3007510,3008706,+,CDS,ygeX;ECK2867;NP_417347.1
NC_000913.3,b2872,3008764,3009975,+,CDS,ygeY;ECK2868;NP_417348.1
NC_000913.3,b2873,3010028,3011413,+,CDS,hyuA;ECK2869;ygeZ;NP_417349.4
NC_000913.3,b2874,3011461,3012393,+,CDS,yqeA;ECK2870;NP_417350.1
NC_000913.3,b2875,3012614,3014239,-,CDS,yqeB;ECK2871;NP_417351.1
NC_000913.3,b2876,3014287,3015057,-,CDS,yqeC;ECK2872;NP_417352.2
NC_000913.3,b2877,3015160,3015738,+,CDS,mocA;ECK2873;ygfJ;NP_417353.1
NC_000913.3,b2878,3016060,3019158,+,CDS,ygfK;ECK2874;NP_417354.1
NC_000913.3,b2879,3019161,3020489,+,CDS,ssnA;ECK2875;ygfL;NP_417355.4
NC_000913.3,b2880,3020540,3021319,+,CDS,ygfM;ECK2876;NP_417356.1
NC_000913.3,b2881,3021316,3024186,+,CDS,xdhD;ECK2877;ygfN;NP_417357.1
NC_000913.3,b2882,3024351,3025751,+,CDS,xanQ;ECK2878;ygfO;NP_417358.2
NC_000913.3,b2883,3025766,3027085,+,CDS,guaD;ECK2879;ygfP;NP_417359.1
NC_000913.3,b4464,3027121,3028488,+,CDS,ghxQ;b2884;b2885;ECK2880;ygfQ;ygfR;YP_026186.1
NC_000913.3,b2886,3028524,3029012,-,CDS,ygfS;ECK2881;NP_417362.4
NC_000913.3,b2887,3029012,3030931,-,CDS,ygfT;ECK2882;NP_417363.2
NC_000913.3,b2888,3031367,3032815,+,CDS,uacT;ECK2883;ygfU;NP_417364.2
NC_000913.3,b4684,3032817,3032942,+,CDS,yqfG;ECK4499;YP_002791254.1
NC_000913.3,b4753,3032939,3033010,-,CDS,yqfH;ECK4610;YP_009518812.1
NC_000913.3,b2889,3033065,3033613,+,CDS,idi;ECK2884;ygfV;NP_417365.1
NC_000913.3,b2890,3033657,3035174,-,CDS,lysS;asuD;ECK2885;herC;NP_417366.1
NC_000913.3,b2891,3035184,3036282,-,CDS,prfB;ECK2886;supK;NP_417367.1
NC_000913.3,b2892,3036373,3038106,-,CDS,recJ;ECK2887;NP_417368.1
NC_000913.3,b2893,3038112,3038822,-,CDS,dsbC;ECK2888;xprA;NP_417369.1
NC_000913.3,b2894,3038847,3039743,-,CDS,xerD;ECK2889;xprB;NP_417370.1
NC_000913.3,b2895,3039855,3040376,+,CDS,fldB;ECK2890;NP_417371.1
NC_000913.3,b2896,3040416,3040823,-,CDS,ygfX;cptA;ECK2891;NP_417372.1
NC_000913.3,b2897,3040804,3041070,-,CDS,sdhE;cptB;ECK2892;ygfY;NP_417373.1
NC_000913.3,b2898,3041313,3042293,+,CDS,ygfZ;ECK2893;yzzW;NP_417374.1
NC_000913.3,b2899,3042489,3043148,-,CDS,trhA;ECK2894;yqfA;NP_417375.1
NC_000913.3,b2900,3043312,3043623,-,CDS,yqfB;ECK2895;NP_417376.1
NC_000913.3,b2901,3043662,3045101,+,CDS,bglA;bglD;ECK2896;yqfC;NP_417377.1
NC_000913.3,b2902,3045158,3045901,-,CDS,ygfF;ECK2897;yqfD;NP_417378.1
NC_000913.3,b2903,3046168,3049041,-,CDS,gcvP;ECK2898;NP_417379.1
NC_000913.3,b2904,3049160,3049549,-,CDS,gcvH;ECK2899;gcv;NP_417380.1
NC_000913.3,b2905,3049573,3050667,-,CDS,gcvT;ECK2900;NP_417381.1
NC_000913.3,b4754,3050958,3051041,+,CDS,yqfI;ECK4611;YP_009518813.1
NC_000913.3,b2906,3051115,3052317,-,CDS,ubiI;ECK2901;visC;NP_417382.1
NC_000913.3,b2907,3052340,3053518,-,CDS,ubiH;acd;ECK2902;visB;NP_417383.1
NC_000913.3,b2908,3053515,3054840,-,CDS,pepP;ECK2903;NP_417384.1
NC_000913.3,b2909,3054866,3055444,-,CDS,ygfB;ECK2904;NP_417385.4
NC_000913.3,b2910,3055612,3055941,+,CDS,zapA;ECK2905;ygfE;NP_417386.1
NC_000913.3,b2911,3055983,3056165,+,ncRNA,ssrS;ECK2906;ssr
NC_000913.3,b2912,3056241,3056789,+,CDS,fau;ECK2907;ygfA;NP_417387.3
NC_000913.3,b4446,3056851,3056991,+,ncRNA,sibC;ECK2908;QUAD1c;rygC;t27
NC_000913.3,b4665,3056890,3056949,-,CDS,ibsC;ECK4480;YP_002791255.1
NC_000913.3,b2913,3057178,3058410,-,CDS,serA;ECK2909;NP_417388.1
NC_000913.3,b2914,3058666,3059325,-,CDS,rpiA;ECK2910;ygfC;NP_417389.1
NC_000913.3,b2916,3059753,3060646,+,CDS,argP;ECK2912;iciA;NP_417391.1
NC_000913.3,b2917,3060850,3062994,+,CDS,scpA;ECK2913;sbm;yliK;NP_417392.1
NC_000913.3,b2918,3062987,3063982,+,CDS,argK;ECK2914;ygfD;NP_417393.1
NC_000913.3,b2919,3063993,3064778,+,CDS,scpB;ECK2915;ygfG;NP_417394.4
NC_000913.3,b2920,3064802,3066280,+,CDS,scpC;ECK2916;ygfH;NP_417395.1
NC_000913.3,b2921,3066277,3067173,-,CDS,srsR;ECK2917;ygfI;NP_417396.4
NC_000913.3,b2922,3067340,3068080,-,CDS,yggE;ECK2918;NP_417397.1
NC_000913.3,b2923,3068173,3068808,-,CDS,argO;ECK2919;yggA;NP_417398.1
NC_000913.3,b2924,3068947,3069807,-,CDS,mscS;ECK2920;yggB;NP_417399.1
NC_000913.3,b2925,3070165,3071244,-,CDS,fbaA;ald;ECK2921;fba;fda;NP_417400.1
NC_000913.3,b2926,3071459,3072622,-,CDS,pgk;ECK2922;NP_417401.1
NC_000913.3,b2927,3072672,3073691,-,CDS,epd;ECK2923;gap2;gapB;NP_417402.1
NC_000913.3,b2928,3073976,3074689,-,CDS,yggC;ECK2924;NP_417403.1
NC_000913.3,b2929,3074686,3075195,-,CDS,fumE;ECK2925;yggD;NP_417404.1
NC_000913.3,b2930,3075217,3076182,-,CDS,yggF;ECK2926;yggK;NP_417405.1
NC_000913.3,b4465,3076179,3077456,-,CDS,yggP;b2931;b2932;ECK2927;YP_026187.1
NC_000913.3,b2933,3077471,3078859,-,CDS,cmtA;ECK2928;NP_417408.1
NC_000913.3,b2934,3078887,3079330,-,CDS,cmtB;ECK2929;tolM;NP_417409.1
NC_000913.3,b2935,3079644,3081635,-,CDS,tktA;ECK2930;tkt;YP_026188.1
NC_000913.3,b2936,3081913,3082671,+,CDS,loiP;ECK2931;yggG;NP_417411.2
NC_000913.3,b2937,3082877,3083797,-,CDS,speB;ECK2932;NP_417412.1
NC_000913.3,b2938,3083935,3085911,-,CDS,speA;ECK2933;NP_417413.1
NC_000913.3,b2939,3085920,3086051,-,CDS,yqgB;ECK2934;NP_417414.2
NC_000913.3,b4784,3086145,3086288,-,CDS,yqgG;ECK4641;YP_010051195.1
NC_000913.3,b2940,3086187,3086402,+,CDS,yqgC;ECK2935;NP_417415.1
NC_000913.3,b2941,3086399,3086650,-,CDS,yqgD;ECK2936;YP_009518814.1
NC_000913.3,b2942,3086706,3087860,+,CDS,metK;ECK2937;metX;NP_417417.1
NC_000913.3,b2943,3088284,3089678,+,CDS,galP;ECK2938;Pgal;NP_417418.1
NC_000913.3,b2944,3089755,3090252,+,CDS,yggI;ECK2939;sprT;NP_417419.1
NC_000913.3,b2945,3090347,3091054,+,CDS,endA;ECK2940;NP_417420.1
NC_000913.3,b2946,3091134,3091865,+,CDS,rsmE;ECK2941;yggJ;NP_417421.4
NC_000913.3,b2947,3091878,3092828,+,CDS,gshB;ECK2942;gsh-II;NP_417422.1
NC_000913.3,b2948,3092937,3093500,+,CDS,yqgE;ECK2943;NP_417423.4
NC_000913.3,b2949,3093500,3093916,+,CDS,yqgF;ECK2944;NP_417424.1
NC_000913.3,b2950,3094100,3095080,-,CDS,yggR;ECK2945;NP_417425.2
NC_000913.3,b2951,3095098,3095802,+,CDS,yggS;ECK2946;NP_417426.1
NC_000913.3,b2952,3095820,3096386,+,CDS,yggT;ECK2947;NP_417427.1
NC_000913.3,b2953,3096383,3096673,+,CDS,yggU;ECK2948;NP_417428.2
NC_000913.3,b2954,3096681,3097274,+,CDS,rdgB;ECK2949;yggV;NP_417429.1
NC_000913.3,b2955,3097267,3098403,+,CDS,hemW;ECK2950;yggW;NP_417430.1
NC_000913.3,b2956,3098558,3099565,-,CDS,yggM;ECK2951;NP_417431.1
NC_000913.3,b2957,3099682,3100728,-,CDS,ansB;ECK2952;NP_417432.1
NC_000913.3,b2958,3100904,3101623,-,CDS,yggN;ecfF;ECK2953;NP_417433.1
NC_000913.3,b2959,3101807,3102133,-,CDS,yggL;ECK2954;NP_417434.4
NC_000913.3,b2960,3102133,3102852,-,CDS,trmB;ECK2955;trmI;yggH;NP_417435.1
NC_000913.3,b2961,3103013,3104065,+,CDS,mutY;ECK2956;micA;NP_417436.1
NC_000913.3,b2962,3104093,3104368,+,CDS,yggX;ECK2957;NP_417437.1
NC_000913.3,b2963,3104433,3105512,+,CDS,mltC;ECK2958;yggZ;NP_417438.2
NC_000913.3,b2964,3105714,3106970,+,CDS,nupG;ECK2959;gru;NP_417439.4
NC_000913.3,b2965,3107020,3109155,-,CDS,speC;ECK2960;NP_417440.4
NC_000913.3,b4785,3109317,3109400,-,CDS,yqgH;ECK4642;YP_010051196.1
NC_000913.3,b2966,3109553,3110260,+,CDS,yqgA;ECK2961;NP_417441.1
NC_000913.3,b2967,3110366,3110441,+,tRNA,pheV;ECK2962;pheC
NC_000913.3,b2968,3110590,3111126,-,CDS,yghD;ecfC;ECK2963;NP_417442.1
NC_000913.3,b2969,3111128,3111988,-,CDS,yghE;ecfB;ECK2964;YP_010051197.1
NC_000913.3,b4786,3111266,3111325,+,CDS,yqhJ;ECK4643;YP_010051198.1
NC_000913.3,b2970,3112054,3113049,-,CDS,yghF;ecfA;ECK2965;YP_010051199.1
NC_000913.3,b2971,3113067,3113477,-,CDS,yghG;ECK2966;gspSbeta;NP_417445.1
NC_000913.3,b2972,3113543,3114352,-,CDS,pppA;ECK2967;yghH;NP_417446.4
NC_000913.3,b4466,3114550,3119112,-,CDS,yghJ;b2973;b2974;ECK2968;sslE;YP_026189.1
