genome,locus_tag,start,end,strand,type,gene_names
NC_000913.2,b2424,2539701,2540534,-,CDS,cysU;cysT;ECK2419;JW2417;NP_416919.1
NC_000913.2,b2425,2540534,2541550,-,CDS,cysP;ECK2420;JW2418;NP_416920.1
NC_000913.2,b2426,2541854,2542645,-,CDS,ucpA;ECK2421;JW5394;yfeF;NP_416921.4
NC_000913.2,b2427,2542774,2543631,-,CDS,murR;ECK2422;JW2420;yfeT;NP_416922.1
NC_000913.2,b2428,2543795,2544691,+,CDS,murQ;ECK2423;JW2421;yfeU;NP_416923.1
NC_000913.2,b2429,2544695,2546119,+,CDS,murP;ECK2424;JW2422;yfeV;NP_416924.1
NC_000913.2,b2430,2546124,2547428,+,CDS,yfeW;ECK2425;JW5395;pbp4B;NP_416925.2
NC_000913.2,b2431,2547668,2548567,-,CDS,yfeX;ECK2426;JW2424;NP_416926.4
NC_000913.2,b2432,2548663,2549238,-,CDS,yfeY;ECK2427;JW2425;NP_416927.1
NC_000913.2,b2433,2549299,2549748,-,CDS,yfeZ;ECK2428;JW2426;NP_416928.4
NC_000913.2,b2434,2549735,2550160,-,CDS,ypeA;ECK2429;JW2427;NP_416929.4
NC_000913.2,b2435,2550374,2551243,+,CDS,amiA;ECK2430;JW2428;yfeE;NP_416930.1
NC_000913.2,b2436,2551247,2552146,+,CDS,hemF;ECK2431;JW2429;popB;sec;NP_416931.1
NC_000913.2,b2437,2552152,2553204,-,CDS,eutR;ECK2432;JW2430;yfeG;NP_416932.1
NC_000913.2,b2438,2553250,2553750,-,CDS,eutK;ECK2433;JW2431;yffI;NP_416933.4
NC_000913.2,b2439,2553763,2554422,-,CDS,eutL;ECK2434;JW2432;yffJ;NP_416934.1
NC_000913.2,b2440,2554432,2555319,-,CDS,eutC;ECK2435;JW2433;NP_416935.1
NC_000913.2,b2441,2555340,2556701,-,CDS,eutB;ECK2436;JW2434;NP_416936.4
NC_000913.2,b2442,2556880,2558088,+,CDS,intZ;ECK2437;NP_416937.2
NC_000913.2,b2443,2558279,2558920,+,CDS,yffL;ECK2438;NP_416938.1
NC_000913.2,b2444,2559390,2559635,+,CDS,yffM;ECK2439;NP_416939.1
NC_000913.2,b2445,2559647,2560015,+,CDS,yffN;ECK2440;NP_416940.2
NC_000913.2,b2446,2560133,2560549,+,CDS,yffO;ECK2441;NP_416941.1
NC_000913.2,b2447,2560546,2561139,+,CDS,yffP;ECK2442;NP_416942.1
NC_000913.2,b2448,2561614,2561991,+,CDS,yffQ;ECK2443;NP_416943.2
NC_000913.2,b2449,2562002,2562394,+,CDS,yffR;ECK2444;NP_416944.1
NC_000913.2,b2450,2562545,2563354,+,CDS,yffS;ECK2445;NP_416945.2
NC_000913.2,b2451,2563503,2564906,-,CDS,eutA;ECK2446;JW2435;yffT;NP_416946.1
NC_000913.2,b2452,2564903,2566129,-,CDS,eutH;ECK2447;JW2436;yffU;NP_416947.1
NC_000913.2,b2453,2566346,2567533,-,CDS,eutG;ECK2448;JW2437;yffV;NP_416948.4
NC_000913.2,b2454,2567523,2568359,-,CDS,eutJ;ECK2449;JW2438;yffW;NP_416949.1
NC_000913.2,b2455,2568370,2569773,-,CDS,eutE;ECK2450;JW2439;yffX;NP_416950.1
NC_000913.2,b2456,2569785,2570072,-,CDS,eutN;cchB;ECK2451;JW2440;yffY;NP_416951.1
NC_000913.2,b2457,2570179,2570472,-,CDS,eutM;cchA;ECK2452;JW2441;yffZ;NP_416952.2
NC_000913.2,b2458,2570511,2571527,-,CDS,eutD;ECK2453;eutI;JW2442;ypfA;NP_416953.1
NC_000913.2,b2459,2571524,2572327,-,CDS,eutT;ECK2454;JW2443;ypfB;NP_416954.1
NC_000913.2,b2460,2572324,2573025,-,CDS,eutQ;ECK2455;JW2444;ypfC;NP_416955.1
NC_000913.2,b2461,2573000,2573479,-,CDS,eutP;ECK2456;JW2445;ypfD;NP_416956.1
NC_000913.2,b2462,2573492,2573827,-,CDS,eutS;ECK2457;JW2446;ypfE;NP_416957.4
NC_000913.2,b2463,2574120,2576399,-,CDS,maeB;ECK2458;JW2447;ypfF;NP_416958.1
NC_000913.2,b2464,2576688,2577638,+,CDS,talA;ECK2459;JW2448;NP_416959.1
NC_000913.2,b2465,2577658,2579661,+,CDS,tktB;ECK2460;JW2449;NP_416960.1
NC_000913.2,b2466,2579756,2580799,-,CDS,ypfG;ECK2461;JW2450;NP_416961.1
NC_000913.2,b2467,2580925,2581500,-,CDS,nudK;ECK2462;JW2451;yffH;NP_416962.1
NC_000913.2,b2468,2581568,2583547,-,CDS,aegA;ECK2463;JW2452;yffG;NP_416963.1
NC_000913.2,b2469,2583753,2585453,+,CDS,narQ;ECK2464;JW2453;NP_416964.1
NC_000913.2,b2470,2585617,2588730,+,CDS,acrD;ECK2465;JW2454;yffA;NP_416965.1
NC_000913.2,b4606,2588829,2588888,-,CDS,ypfM;ECK4415;YP_001165325.1
NC_000913.2,b2471,2589269,2589625,+,CDS,yffB;ECK2466;JW2455;NP_416966.1
NC_000913.2,b2472,2589629,2590756,+,CDS,dapE;ECK2467;JW2456;msgB;NP_416967.1
NC_000913.2,b4547,2590784,2590984,+,CDS,ypfN;ECK2468;JW2457;YP_588465.1
NC_000913.2,b2473,2591094,2591792,-,CDS,ypfH;ECK2469;JW5396;NP_416968.2
NC_000913.2,b2474,2591866,2593881,-,CDS,tmcA;ECK2470;JW2459;ypfI;NP_416969.1
NC_000913.2,b2475,2593896,2594759,-,CDS,ypfJ;ECK2471;JW2460;NP_416970.1
NC_000913.2,b2476,2594927,2595640,-,CDS,purC;ade;ECK2472;JW2461;NP_416971.1
NC_000913.2,b2477,2595853,2596887,-,CDS,bamC;dapX;ECK2473;JW2462;nlpB;NP_416972.4
NC_000913.2,b2478,2596904,2597782,-,CDS,dapA;ECK2474;JW2463;NP_416973.1
NC_000913.2,b2479,2597928,2598500,+,CDS,gcvR;ECK2475;JW2464;yffD;NP_416974.4
NC_000913.2,b2480,2598500,2598970,+,CDS,bcp;ECK2476;JW2465;NP_416975.1
NC_000913.2,b2481,2599223,2599840,+,CDS,hyfA;ECK2477;JW2466;yffE;NP_416976.4
NC_000913.2,b2482,2599840,2601858,+,CDS,hyfB;ECK2478;JW2467;yffF;NP_416977.1
NC_000913.2,b2483,2601869,2602816,+,CDS,hyfC;ECK2479;JW2468;NP_416978.4
NC_000913.2,b2484,2602833,2604272,+,CDS,hyfD;ECK2480;JW2469;NP_416979.1
NC_000913.2,b2485,2604284,2604934,+,CDS,hyfE;ECK2481;JW2470;NP_416980.1
NC_000913.2,b2486,2604939,2606519,+,CDS,hyfF;ECK2482;JW2471;NP_416981.1
NC_000913.2,b2487,2606509,2608176,+,CDS,hyfG;ECK2483;JW2472;NP_416982.1
NC_000913.2,b2488,2608186,2608731,+,CDS,hyfH;ECK2484;JW2473;NP_416983.1
NC_000913.2,b2489,2608728,2609486,+,CDS,hyfI;ECK2485;JW5805;NP_416984.1
NC_000913.2,b2490,2609479,2609892,+,CDS,hyfJ;ECK2486;JW2475;NP_416985.4
NC_000913.2,b2491,2609922,2611934,+,CDS,hyfR;ECK2487;JW2476;NP_416986.4
NC_000913.2,b2492,2611956,2612804,+,CDS,focB;ECK2488;JW2477;NP_416987.1
NC_000913.2,b2493,2612842,2613903,-,CDS,yfgO;ECK2489;JW2478;perM;NP_416988.1
NC_000913.2,b2494,2614116,2615579,+,CDS,yfgC;ECK2490;JW2479;NP_416989.1
NC_000913.2,b2495,2615600,2615959,+,CDS,yfgD;ECK2491;JW2480;NP_416990.1
NC_000913.2,b2496,2616097,2616798,-,CDS,hda;ECK2492;idaB;JW5397;yfgE;NP_416991.2
NC_000913.2,b2497,2616893,2618182,-,CDS,uraA;ECK2493;JW2482;NP_416992.1
NC_000913.2,b2498,2618268,2618894,-,CDS,upp;ECK2494;JW2483;uraP;NP_416993.2
NC_000913.2,b2499,2619219,2620256,+,CDS,purM;ECK2495;JW2484;purG;purI;NP_416994.1
NC_000913.2,b2500,2620256,2620894,+,CDS,purN;ade;ECK2496;JW2485;NP_416995.1
NC_000913.2,b2501,2621066,2623132,+,CDS,ppk;ECK2497;JW2486;NP_416996.1
NC_000913.2,b2502,2623137,2624678,+,CDS,ppx;ECK2498;JW2487;NP_416997.1
NC_000913.2,b2503,2624717,2626960,-,CDS,yfgF;ECK2499;JW2488;NP_416998.1
NC_000913.2,b2504,2627312,2627503,+,CDS,yfgG;ECK2500;JW5399;NP_416999.1
NC_000913.2,b2505,2627814,2628332,+,CDS,yfgH;ECK2501;JW5400;NP_417000.1
NC_000913.2,b2506,2628348,2628887,+,CDS,yfgI;ECK2502;JW2490;NP_417001.1
NC_000913.2,b2507,2628980,2630557,-,CDS,guaA;ECK2503;JW2491;NP_417002.1
NC_000913.2,b2508,2630626,2632092,-,CDS,guaB;ECK2504;guaR;JW5401;NP_417003.1
NC_000913.2,b2509,2632254,2633624,+,CDS,xseA;ECK2505;JW2493;xse;NP_417004.1
NC_000913.2,b2510,2633621,2633836,-,CDS,yfgJ;ECK2506;JW5402;NP_417005.2
NC_000913.2,b2511,2633906,2635378,-,CDS,der;ECK2507;engA;JW5403;yfgK;NP_417006.2
NC_000913.2,b2512,2635496,2636674,-,CDS,bamB;ECK2508;JW2496;yfgL;NP_417007.1
NC_000913.2,b2513,2636685,2637305,-,CDS,yfgM;ECK2509;JW2497;NP_417008.1
NC_000913.2,b2514,2637323,2638597,-,CDS,hisS;ECK2510;JW2498;NP_417009.1
NC_000913.2,b2515,2638708,2639826,-,CDS,ispG;ECK2511;gcpE;JW2499;NP_417010.1
NC_000913.2,b2516,2639853,2640866,-,CDS,rodZ;ECK2512;JW2500;yfgA;NP_417011.1
NC_000913.2,b2517,2641151,2642305,-,CDS,rlmN;ECK2513;JW2501;yfgB;NP_417012.1
NC_000913.2,b2518,2642455,2642886,-,CDS,ndk;ECK2514;JW2502;NP_417013.1
NC_000913.2,b2519,2643035,2645347,-,CDS,pbpC;ECK2515;JW2503;yfgN;NP_417014.1
NC_000913.2,b2520,2645348,2650309,-,CDS,yfhM;ECK2516;JW2504;NP_417015.1
NC_000913.2,b2521,2650516,2651361,+,CDS,sseA;ECK2517;JW2505;NP_417016.4
NC_000913.2,b4440,2651877,2652180,+,ncRNA,ryfA;ECK2518;JWR0244;PAIR3b;tp1
NC_000913.2,b2522,2652179,2652955,-,CDS,sseB;ECK2519;JW5404;NP_417017.4
NC_000913.2,b2523,2653097,2654380,-,CDS,pepB;ECK2520;JW2507;yfhI;NP_417018.4
NC_000913.2,b2524,2654558,2654758,-,CDS,iscX;ECK2521;JW2508;yfhJ;NP_417019.1
NC_000913.2,b2525,2654770,2655105,-,CDS,fdx;ECK2522;JW2509;NP_417020.1
NC_000913.2,b2526,2655107,2656957,-,CDS,hscA;ECK2523;hsc;JW2510;NP_417021.1
NC_000913.2,b2527,2656974,2657489,-,CDS,hscB;ECK2524;JW2511;yfhE;NP_417022.1
NC_000913.2,b2528,2657585,2657908,-,CDS,iscA;ECK2525;JW2512;yfhF;NP_417023.1
NC_000913.2,b2529,2657925,2658311,-,CDS,iscU;ECK2526;hsm-5;JW2513;miaC;nifU;yfhN;NP_417024.1
NC_000913.2,b2530,2658339,2659553,-,CDS,iscS;ECK2527;JW2514;nuvC;yfhO;yzzO;YP_026169.1
NC_000913.2,b2531,2659665,2660153,-,CDS,iscR;ECK2528;JW2515;yfhP;NP_417026.1
NC_000913.2,b2532,2660605,2661345,-,CDS,trmJ;ECK2529;JW2516;yfhQ;NP_417027.1
NC_000913.2,b2533,2661464,2662267,+,CDS,suhB;ECK2530;JW2517;ssyA;NP_417028.1
NC_000913.2,b2534,2662412,2663266,+,CDS,yfhR;ECK2531;JW2518;NP_417029.4
NC_000913.2,b2535,2663457,2664737,+,CDS,csiE;csi-16;ECK2532;JW5878;NP_417030.2
NC_000913.2,b2536,2664729,2665868,-,CDS,hcaT;ECK2533;JW2520;yfhS;NP_417031.1
NC_000913.2,b2537,2666028,2666918,-,CDS,hcaR;ECK2534;JW2521;phdR;yfhT;NP_417032.1
NC_000913.2,b4706,2666028,2666093,-,CDS,iroK;ECK4518;YP_007507330.1
NC_000913.2,b2538,2667054,2668415,+,CDS,hcaE;digA;ECK2535;hcaA;hcaA1;JW2522;phdC1;yfhU;NP_417033.1
NC_000913.2,b2539,2668412,2668930,+,CDS,hcaF;digB;ECK2536;hcaA;hcaA2;hcaB;JW2523;phdC2;yfhV;NP_417034.1
NC_000913.2,b2540,2668930,2669250,+,CDS,hcaC;ECK2537;hcaA3;JW2524;phdB;yfhW;NP_417035.1
NC_000913.2,b2541,2669247,2670059,+,CDS,hcaB;ECK2538;JW2525;phdD;yfhX;NP_417036.1
NC_000913.2,b2542,2670069,2671271,+,CDS,hcaD;ECK2539;hcaA4;JW2526;phdA;yfhY;NP_417037.1
NC_000913.2,b2543,2671368,2671790,+,CDS,yphA;ECK2540;JW2527;NP_417038.4
NC_000913.2,b2544,2671838,2672710,-,CDS,yphB;ECK2541;JW2528;NP_417039.1
NC_000913.2,b2545,2672722,2673783,-,CDS,yphC;ECK2542;JW5842;NP_417040.2
NC_000913.2,b2546,2673849,2674847,-,CDS,yphD;ECK2543;JW2530;NP_417041.1
NC_000913.2,b2547,2674872,2676383,-,CDS,yphE;ECK2544;JW2531;NP_417042.1
NC_000913.2,b2548,2676406,2677389,-,CDS,yphF;ECK2545;JW2532;NP_417043.1
NC_000913.2,b2549,2677486,2680767,-,CDS,yphG;ECK2546;JW5405;NP_417044.4
NC_000913.2,b2550,2680885,2682078,+,CDS,yphH;ECK2547;JW5406;NP_417045.4
NC_000913.2,b2551,2682276,2683529,-,CDS,glyA;ECK2548;JW2535;NP_417046.1
NC_000913.2,b2552,2683857,2685047,+,CDS,hmp;ECK2549;fsrB;hmpA;JW2536;NP_417047.1
NC_000913.2,b2553,2685092,2685430,-,CDS,glnB;ECK2550;JW2537;NP_417048.1
NC_000913.2,b2554,2685491,2686825,-,CDS,glrR;ECK2551;JW2538;qseF;yfhA;NP_417049.1
NC_000913.2,b2555,2686815,2687528,-,CDS,yfhG;ECK2552;JW2539;qseG;NP_417050.1
NC_000913.2,b2556,2687693,2689120,-,CDS,glrK;ECK2553;JW5407;qseE;yfhK;yfhZ;NP_417051.2
NC_000913.2,b4441,2689179,2689362,-,ncRNA,glmY;ECK2554;JWR0245;sroF;tke1
NC_000913.2,b2557,2689678,2693565,-,CDS,purL;ECK2555;JW2541;purG;purI;YP_026170.1
NC_000913.2,b2558,2693823,2695379,+,CDS,mltF;ECK2556;JW2542;yfhD;NP_417053.2
NC_000913.2,b2559,2695376,2695879,-,CDS,tadA;ECK2557;JW2543;yfhC;NP_417054.2
NC_000913.2,b2560,2695937,2696572,-,CDS,pgpC;ECK2558;JW5408;yfhB;NP_417055.4
NC_000913.2,b2561,2696781,2697629,+,CDS,yfhH;ECK2559;JW2545;NP_417056.2
NC_000913.2,b2562,2697685,2697945,+,CDS,yfhL;ECK2560;JW2546;NP_417057.1
NC_000913.2,b4687,2698139,2698219,-,CDS,shoB;ECK4502;ryfB;yphI;YP_002791251.1
NC_000913.2,b4608,2698542,2698618,+,antisense_RNA,ohsC;ECK4417;ryfC
NC_000913.2,b2563,2698640,2699020,-,CDS,acpS;dpj;ECK2561;JW2547;NP_417058.1
NC_000913.2,b2564,2699020,2699751,-,CDS,pdxJ;ECK2562;JW2548;NP_417059.1
NC_000913.2,b2565,2699763,2700491,-,CDS,recO;ECK2563;JW2549;NP_417060.1
NC_000913.2,b2566,2700503,2701408,-,CDS,era;ECK2564;JW2550;sdgE;NP_417061.1
NC_000913.2,b2567,2701405,2702085,-,CDS,rnc;ECK2565;JW2551;ranA;NP_417062.1
NC_000913.2,b2568,2702357,2703331,-,CDS,lepB;ECK2566;JW2552;lep;NP_417063.1
NC_000913.2,b2569,2703347,2705146,-,CDS,lepA;ECK2567;JW2553;NP_417064.1
NC_000913.2,b2570,2705344,2705823,-,CDS,rseC;ECK2568;JW2554;NP_417065.1
NC_000913.2,b2571,2705820,2706776,-,CDS,rseB;ECK2569;JW2555;NP_417066.1
NC_000913.2,b2572,2706776,2707426,-,CDS,rseA;ECK2570;JW2556;mclA;yfiJ;NP_417067.1
NC_000913.2,b2573,2707459,2708034,-,CDS,rpoE;ECK2571;JW2557;sigE;NP_417068.1
NC_000913.2,b2574,2708442,2710064,+,CDS,nadB;ECK2572;JW2558;nic;nicB;NP_417069.1
NC_000913.2,b2575,2710049,2710786,-,CDS,yfiC;ECK2573;JW2559;trmN6;NP_417070.2
NC_000913.2,b2576,2710918,2712252,+,CDS,srmB;ECK2574;JW2560;rbaB;rhlA;NP_417071.1
NC_000913.2,b2577,2712461,2713342,-,CDS,yfiE;ECK2575;JW2561;NP_417072.4
NC_000913.2,b2578,2713445,2714032,+,CDS,eamB;ECK2576;JW2562;yfiK;NP_417073.1
NC_000913.2,b2579,2714088,2714471,-,CDS,grcA;ECK2577;JW2563;yfiD;NP_417074.1
NC_000913.2,b2580,2714776,2715465,+,CDS,ung;ECK2578;JW2564;NP_417075.1
NC_000913.2,b2581,2715513,2716550,-,CDS,yfiF;ECK2579;JW2565;NP_417076.1
NC_000913.2,b2582,2716757,2717176,+,CDS,trxC;ECK2580;JW2566;yfiG;NP_417077.1
NC_000913.2,b2583,2717245,2717943,+,CDS,yfiP;ECK2581;JW5409;NP_417078.4
NC_000913.2,b2584,2717975,2720635,+,CDS,pka;ECK2582;JW2568;pat;yfiQ;NP_417079.1
NC_000913.2,b2585,2720749,2722104,+,CDS,pssA;ECK2583;JW2569;pss;NP_417080.4
NC_000913.2,b2586,2722150,2722473,+,CDS,yfiM;ECK2584;JW2570;NP_417081.2
NC_000913.2,b2587,2722470,2723768,-,CDS,kgtP;ECK2585;JW2571;witA;NP_417082.1
NC_000913.2,b2588,2724091,2724210,-,rRNA,rrfG;ECK2586;JWR0051
NC_000913.2,b2589,2724303,2727206,-,rRNA,rrlG;ECK2587;JWR0052
NC_000913.2,b2590,2727391,2727466,-,tRNA,gltW;ECK2588;JWR0053
NC_000913.2,b2591,2727638,2729179,-,rRNA,rrsG;ECK2589;JWR0054
NC_000913.2,b2592,2729622,2732195,-,CDS,clpB;ECK2590;htpM;JW2573;NP_417083.1
NC_000913.2,b4609,2732175,2732317,-,ncRNA,ryfD;ECK4418
NC_000913.2,b2593,2732325,2733056,-,CDS,yfiH;ECK2591;JW2575;NP_417084.1
NC_000913.2,b2594,2733053,2734033,-,CDS,rluD;ECK2592;JW2576;sfhB;yfiI;NP_417085.1
NC_000913.2,b2595,2734168,2734905,+,CDS,bamD;ecfD;ECK2593;JW2577;yfiO;NP_417086.1
NC_000913.2,b2597,2735176,2735517,+,CDS,raiA;ECK2594;JW2578;yfiA;NP_417088.1
NC_000913.2,b2598,2735621,2735668,+,CDS,pheL;ECK2595;JW2579;pheAE;NP_417089.1
NC_000913.2,b2599,2735767,2736927,+,CDS,pheA;ECK2596;JW2580;NP_417090.1
NC_000913.2,b2600,2736970,2738091,-,CDS,tyrA;ECK2597;JW2581;NP_417091.1
NC_000913.2,b2601,2738102,2739172,-,CDS,aroF;ECK2598;JW2582;NP_417092.1
NC_000913.2,b2602,2739382,2739747,+,CDS,yfiL;ECK2599;JW5412;NP_417093.2
NC_000913.2,b2603,2739897,2740415,+,CDS,yfiR;ECK2600;JW2584;NP_417094.1
NC_000913.2,b2604,2740405,2741631,+,CDS,yfiN;ECK2601;JW2585;NP_417095.1
NC_000913.2,b2605,2741647,2742129,+,CDS,yfiB;ECK2602;JW2586;NP_417096.1
NC_000913.2,b2606,2742205,2742552,-,CDS,rplS;ECK2603;JW2587;NP_417097.1
NC_000913.2,b2607,2742594,2743361,-,CDS,trmD;ECK2604;JW2588;NP_417098.1
NC_000913.2,b2608,2743392,2743940,-,CDS,rimM;ECK2605;JW5413;yfjA;NP_417099.4
NC_000913.2,b2609,2743959,2744207,-,CDS,rpsP;ECK2606;JW2590;NP_417100.1
NC_000913.2,b2610,2744456,2745817,-,CDS,ffh;ECK2607;JW5414;NP_417101.1
NC_000913.2,b2611,2745984,2746775,+,CDS,ypjD;corE;ECK2608;JW2592;NP_417102.4
NC_000913.2,b4461,2746796,2748082,+,CDS,yfjD;corB;corF;ECK2609;JW5415;ypjE;YP_026171.3
NC_000913.2,b2614,2748137,2748730,-,CDS,grpE;ECK2610;JW2594;NP_417104.1
NC_000913.2,b2615,2748853,2749731,+,CDS,nadK;ECK2611;JW2596;yfjB;yfjE;NP_417105.1
NC_000913.2,b2616,2749817,2751478,+,CDS,recN;ECK2612;JW5416;radB;YP_026172.1
NC_000913.2,b2617,2751627,2751968,+,CDS,bamE;ECK2613;JW2598;smpA;smqA;NP_417107.2
NC_000913.2,b2618,2752030,2752320,-,CDS,ratB;ECK2614;JW2599;pasI;yfjF;NP_417108.4
NC_000913.2,b2619,2752310,2752786,-,CDS,ratA;ECK2615;JW2600;pasT;yfjG;NP_417109.1
NC_000913.2,b2620,2752918,2753400,+,CDS,smpB;ECK2616;JW2601;smqB;NP_417110.1
NC_000913.2,b2621,2753615,2753977,+,tmRNA,ssrA;ECK2617;JWR0055;sipB
NC_000913.2,b2622,2754181,2755422,+,CDS,intA;ECK2618;intX;JW2602;slpA;NP_417111.1
NC_000913.2,b2623,2755666,2756622,-,CDS,yfjH;ECK2619;JW2603;NP_417112.1
NC_000913.2,b2624,2756666,2756878,+,CDS,alpA;ECK2620;JW2604;NP_417113.1
NC_000913.2,b2625,2757007,2758416,+,CDS,yfjI;ECK2621;JW2605;NP_417114.1
NC_000913.2,b2626,2758569,2759195,+,CDS,yfjJ;ECK2622;JW2607;NP_417115.1
NC_000913.2,b2627,2759373,2761562,-,CDS,yfjK;ECK2623;JW2608;NP_417116.1
NC_000913.2,b2628,2761559,2763175,-,CDS,yfjL;ECK2624;JW2609;NP_417117.1
NC_000913.2,b2629,2763535,2763798,-,CDS,yfjM;ECK2625;JW2610;NP_417118.1
NC_000913.2,b2630,2763940,2765013,+,CDS,rnlA;ECK2626;JW2611;std;yfjN;NP_417119.1
NC_000913.2,b2631,2765006,2765377,+,CDS,rnlB;ECK2627;JW5418;yfjO;NP_417120.2
NC_000913.2,b2632,2765732,2766595,+,CDS,yfjP;ECK2628;JW5419;YP_026173.1
NC_000913.2,b2633,2766687,2767508,+,CDS,yfjQ;ECK2629;JW2614;NP_417122.1
NC_000913.2,b2634,2767725,2768426,+,CDS,yfjR;ECK2630;JW2615;NP_417123.1
NC_000913.2,b2635,2768467,2768703,+,CDS,ypjK;ECK2631;JW5888;YP_026174.2
NC_000913.2,b2636,2768703,2769146,+,CDS,yfjS;ECK2632;JW5921;NP_417124.4
NC_000913.2,b2637,2769170,2769637,+,CDS,yfjT;ECK2633;JW2618;NP_417125.1
NC_000913.2,b2642,2771340,2773043,+,CDS,yfjW;ECK2638;JW2623;NP_417129.1
NC_000913.2,b2643,2773941,2774399,+,CDS,yfjX;ECK2639;JW2624;NP_417130.1
NC_000913.2,b2644,2774408,2774890,+,CDS,yfjY;ECK2640;JW2625;NP_417131.1
NC_000913.2,b4548,2774899,2775099,+,CDS,ypjJ;ECK2641;JW5421;YP_588466.1
NC_000913.2,b2645,2775137,2775454,+,CDS,yfjZ;ECK2642;JW2626;NP_417132.1
NC_000913.2,b2646,2775475,2775804,+,CDS,ypjF;ECK2643;JW2627;NP_417133.1
NC_000913.2,b2647,2776168,2780748,-,CDS,ypjA;ECK2644;JW5422;NP_417134.2
NC_000913.2,b2652,2783784,2783859,-,tRNA,ileY;ECK2648;JWR0056
NC_000913.2,b2659,2787007,2787984,+,CDS,csiD;csi-12;ECK2653;JW5427;ygaT;NP_417145.4
NC_000913.2,b2660,2788004,2789272,+,CDS,lhgO;ECK2654;JW2635;ygaF;NP_417146.2
NC_000913.2,b2661,2789295,2790743,+,CDS,gabD;ECK2655;JW2636;NP_417147.1
NC_000913.2,b2662,2790757,2792037,+,CDS,gabT;ECK2656;JW2637;NP_417148.1
NC_000913.2,b2663,2792275,2793675,+,CDS,gabP;ECK2657;JW2638;NP_417149.1
NC_000913.2,b2664,2793696,2794358,+,CDS,csiR;ECK2658;gabC;JW2639;ygaE;NP_417150.4
NC_000913.2,b2665,2794359,2794808,-,CDS,ygaU;ECK2659;JW2640;yzzM;NP_417151.1
NC_000913.2,b2666,2794892,2795050,-,CDS,yqaE;ECK2660;JW2641;NP_417152.1
NC_000913.2,b2667,2795233,2795532,+,CDS,ygaV;ECK2661;JW2642;NP_417153.1
NC_000913.2,b2668,2795542,2796066,+,CDS,ygaP;ECK2662;JW2643;NP_417154.1
NC_000913.2,b2669,2796113,2796517,-,CDS,stpA;ECK2663;hnsB;hsm-3;JW2644;rsv;NP_417155.1
NC_000913.2,b2670,2797186,2797635,+,CDS,alaE;ECK2664;JW2645;ygaW;NP_417156.1
NC_000913.2,b2671,2797672,2798016,-,CDS,ygaC;ECK2665;JW2646;NP_417157.1
NC_000913.2,b2672,2798168,2798497,+,CDS,ygaM;ECK2666;JW2647;NP_417158.4
NC_000913.2,b2673,2798745,2798990,+,CDS,nrdH;ECK2667;JW2648;ygaN;NP_417159.1
NC_000913.2,b2674,2798987,2799397,+,CDS,nrdI;ECK2668;JW2649;ygaO;NP_417160.1
NC_000913.2,b2675,2799370,2801514,+,CDS,nrdE;ECK2669;JW2650;NP_417161.1
NC_000913.2,b2676,2801524,2802483,+,CDS,nrdF;ECK2670;JW2651;ygaD;NP_417162.1
NC_000913.2,b2677,2802837,2804039,+,CDS,proV;ECK2671;JW2652;osrA;proU;NP_417163.1
NC_000913.2,b2678,2804032,2805096,+,CDS,proW;ECK2672;JW2653;osrA;proU;NP_417164.1
NC_000913.2,b2679,2805154,2806146,+,CDS,proX;ECK2673;JW2654;osrA;proU;NP_417165.1
NC_000913.2,b2682,2807639,2808376,+,CDS,ygaZ;ECK2676;JW2657;NP_417167.1
NC_000913.2,b2683,2808366,2808701,+,CDS,ygaH;ECK2677;JW2658;NP_417168.1
NC_000913.2,b2684,2808792,2809322,+,CDS,mprA;ECK2678;emrR;JW2659;NP_417169.1
NC_000913.2,b2685,2809449,2810621,+,CDS,emrA;ECK2679;JW2660;NP_417170.1
NC_000913.2,b2686,2810638,2812176,+,CDS,emrB;ECK2680;JW2661;NP_417171.1
NC_000913.2,b2687,2812240,2812755,-,CDS,luxS;ECK2681;JW2662;ygaG;NP_417172.1
NC_000913.2,b4442,2812824,2812901,+,antisense_RNA,micA;ECK2682;JWR0246;psrA10;sraD
NC_000913.2,b2688,2812905,2814461,-,CDS,gshA;ECK2683;gshI;JW2663;NP_417173.1
NC_000913.2,b2689,2814534,2814962,-,CDS,yqaA;ECK2684;JW2664;NP_417174.1
NC_000913.2,b2690,2814959,2815525,-,CDS,yqaB;ECK2685;JW2665;NP_417175.1
NC_000913.2,b2691,2815806,2815882,-,tRNA,argQ;argVdelta;ECK2686;JWR0057
NC_000913.2,b2692,2816081,2816157,-,tRNA,argZ;argVgamma;ECK2687;JWR0058
NC_000913.2,b2693,2816220,2816296,-,tRNA,argY;argVbeta;ECK2688;JWR0059
NC_000913.2,b2694,2816495,2816571,-,tRNA,argV;argValpha;ECK2689;JWR0060
NC_000913.2,b2695,2816575,2816667,-,tRNA,serV;ECK2690;JWR0061;supD
NC_000913.2,b2696,2816983,2817168,-,CDS,csrA;ECK2691;JW2666;zfiA;NP_417176.1
NC_000913.2,b2697,2817403,2820033,-,CDS,alaS;act;ala-act;ECK2692;JW2667;lovB;NP_417177.1
NC_000913.2,b2698,2820161,2820661,-,CDS,recX;ECK2693;JW2668;oraA;NP_417178.1
NC_000913.2,b2699,2820730,2821791,-,CDS,recA;ECK2694;JW2669;lexB;recH;rnmB;srf;tif;umuB;umuR;zab;NP_417179.1
