locus_tag,mutation_density,mutation_count,avg_length,start,end,strand,type,gc_content,cpg_excess,gene_names
b2587,0.0,0,1299.0,2724448,2725746,-,CDS,0.48729792147806006,1.0733157332580963,kgtP;ECK2585;witA;NP_417082.1
b2592,0.0,0,2574.0,2731600,2734173,-,CDS,0.5143745143745144,1.2621132596685083,clpB;ECK2590;htpM;NP_417083.1;YP_010051194.1
b2593,0.0,0,732.0,2734303,2735034,-,CDS,0.5478142076502732,1.1213460572576595,yfiH;ECK2591;pgeF;NP_417084.1
b2594,0.0,0,981.0,2735031,2736011,-,CDS,0.528032619775739,1.2457235908391473,rluD;ECK2592;sfhB;yfiI;NP_417085.1
b2595,0.0,0,738.0,2736146,2736883,+,CDS,0.5121951219512195,1.3016237402015678,bamD;ecfD;ECK2593;yfiO;NP_417086.1
b2597,0.0,0,342.0,2737154,2737495,+,CDS,0.4619883040935672,1.0472199838839644,raiA;ECK2594;pY;urf1;yfiA;NP_417088.1
b2598,0.0,0,48.0,2737599,2737646,+,CDS,0.375,1.7142857142857142,pheL;ECK2595;pheAE;NP_417089.1
b2599,0.0,0,1161.0,2737745,2738905,+,CDS,0.491817398794143,1.1822520488786377,pheA;ECK2596;NP_417090.1
b2600,0.0017825311942959,2,1122.0,2738948,2740069,-,CDS,0.5231729055258467,1.164983888292159,tyrA;ECK2597;NP_417091.1
b2601,0.0009337068160597573,1,1071.0,2740080,2741150,-,CDS,0.5182072829131653,1.1431583880037488,aroF;ECK2598;NP_417092.1
b2602,0.0,0,366.0,2741360,2741725,+,CDS,0.4562841530054645,0.9991379310344827,yfiL;ECK2599;NP_417093.2
b2603,0.0,0,519.0,2741875,2742393,+,CDS,0.45664739884393063,1.1874731874731874,yfiR;ECK2600;NP_417094.1
b2604,0.0,0,1227.0,2742383,2743609,+,CDS,0.4832925835370823,1.0916370106761566,dgcN;ECK2601;yfiN;NP_417095.1
b2605,0.0,0,483.0,2743625,2744107,+,CDS,0.5113871635610766,0.7954545454545455,yfiB;ECK2602;NP_417096.1
b2606,0.0,0,348.0,2744183,2744530,-,CDS,0.4827586206896552,1.1897435897435897,rplS;ECK2603;NP_417097.1
b2607,0.00390625,3,768.0,2744572,2745339,-,CDS,0.5338541666666666,1.0958427047812522,trmD;ECK2604;NP_417098.1
b2608,0.0018214936247723133,1,549.0,2745370,2745918,-,CDS,0.4899817850637523,1.0116707616707616,rimM;ECK2605;yfjA;NP_417099.4
b2609,0.0,0,249.0,2745937,2746185,-,CDS,0.5140562248995983,1.3981933593750002,rpsP;ECK2606;NP_417100.1
b2610,0.0014684287812041115,2,1362.0,2746434,2747795,-,CDS,0.5418502202643172,1.2820547300477376,ffh;ECK2607;NP_417101.1
b2611,0.0,0,792.0,2747962,2748753,+,CDS,0.5265151515151515,1.0021626098559795,ypjD;ECK2608;NP_417102.4
b4461,0.0,0,1287.0,2748774,2750060,+,CDS,0.5112665112665112,1.3247002531504715,yfjD;b2612;b2613;ECK2609;ypjE;YP_026171.3
b2614,0.0016835016835016834,1,594.0,2750115,2750708,-,CDS,0.5033670033670034,1.1859039836567926,grpE;ECK2610;NP_417104.1
b2615,0.0,0,879.0,2750831,2751709,+,CDS,0.49943117178612056,1.0418590143480972,nadK;ECK2611;yfjB;yfjE;NP_417105.1
b2616,0.0,0,1662.0,2751795,2753456,+,CDS,0.5180505415162455,1.0674085747592936,recN;ECK2612;radB;YP_026172.1
b2617,0.0,0,342.0,2753605,2753946,+,CDS,0.49415204678362573,0.957983193277311,bamE;ECK2613;smpA;smqA;NP_417107.2
b2618,0.0,0,291.0,2754008,2754298,-,CDS,0.5085910652920962,1.299107142857143,yfjF;ECK2614;ratB;NP_417108.4
b2619,0.0,0,477.0,2754288,2754764,-,CDS,0.4716981132075472,1.0102639296187683,ratA;ECK2615;yfjG;NP_417109.1
b2620,0.0,0,483.0,2754896,2755378,+,CDS,0.5175983436853002,1.2983870967741935,smpB;ECK2616;smqB;NP_417110.1
b2622,0.0,0,1242.0,2756159,2757400,+,CDS,0.4758454106280193,0.9248482071256731,intA;ECK2618;intX;slpA;NP_417111.1
b2623,0.0020898641588296763,2,957.0,2757644,2758600,-,CDS,0.367816091954023,0.8256844201095073,yfjH;ECK2619;NP_417112.1
b2624,0.0,0,213.0,2758644,2758856,+,CDS,0.4694835680751174,1.1928,alpA;ECK2620;NP_417113.1
b2625,0.0028368794326241137,4,1410.0,2758985,2760394,+,CDS,0.37943262411347517,0.7730263157894737,yfjI;ECK2621;NP_417114.1
b2626,0.0,0,627.0,2760547,2761173,+,CDS,0.40350877192982454,1.0583270817704427,yfjJ;ECK2622;NP_417115.1
b2627,0.0009132420091324201,2,2190.0,2761351,2763540,-,CDS,0.48904109589041095,1.1303620004184975,abpB;ECK2623;yfjK;NP_417116.1
b2628,0.0,0,1617.0,2763537,2765153,-,CDS,0.4867037724180581,1.2221511627906978,abpA;ECK2624;yfjL;NP_417117.1
b2629,0.0,0,264.0,2765513,2765776,-,CDS,0.45454545454545453,0.8066666666666666,yfjM;ECK2625;NP_417118.1
b2630,0.0,0,1074.0,2765918,2766991,+,CDS,0.44320297951582865,0.6641929499072357,rnlA;ECK2626;std;yfjN;NP_417119.1
b2631,0.0,0,372.0,2766984,2767355,+,CDS,0.4596774193548387,0.9668946648426812,rnlB;ECK2627;yfjO;NP_417120.2
b2632,0.0011574074074074073,1,864.0,2767710,2768573,+,CDS,0.5405092592592593,0.9676495428340616,yfjP;ECK2628;YP_026173.1
b2633,0.0012165450121654502,1,822.0,2768665,2769486,+,CDS,0.5559610705596107,0.9530434782608695,yfjQ;ECK2629;NP_417122.1
b2634,0.0,0,702.0,2769703,2770404,+,CDS,0.5726495726495726,0.8862539297472585,yfjR;ECK2630;NP_417123.1
b2635,0.0,0,237.0,2770445,2770681,+,CDS,0.5316455696202531,1.1371212121212122,ypjK;ECK2631;YP_026174.2
b2636,0.0,0,444.0,2770681,2771124,+,CDS,0.509009009009009,1.0083796695120997,yfjS;ECK2632;NP_417124.4
b2637,0.0,0,468.0,2771148,2771615,+,CDS,0.5128205128205128,0.9425654559344399,yfjT;ECK2633;NP_417125.1
b2642,0.0029342723004694834,5,1704.0,2773318,2775021,+,CDS,0.31220657276995306,0.7235054347826086,yfjW;ECK2638;NP_417129.1
b2643,0.0,0,459.0,2775919,2776377,+,CDS,0.5403050108932462,1.1045853658536586,lfgA;ECK2639;yfjX;NP_417130.1
b2644,0.0,0,483.0,2776386,2776868,+,CDS,0.5424430641821946,0.8766393442622951,lfgB;ECK2640;yfjY;NP_417131.1
b4548,0.0,0,201.0,2776877,2777077,+,CDS,0.5472636815920398,1.1960330578512397,ypjJ;ECK2641;lfgC;YP_588466.1
b2645,0.0,0,318.0,2777115,2777432,+,CDS,0.5440251572327044,0.8107890499194848,yfjZ;ECK2642;lfgD;NP_417132.1
b2646,0.0,0,330.0,2777453,2777782,+,CDS,0.47575757575757577,0.9642857142857142,ypjF;ECK2643;lfgE;NP_417133.1
b2647,0.0006548788474132286,3,4581.0,2778146,2782726,-,CDS,0.4920323073564724,1.0186060523465574,ypjA;ECK2644;NP_417134.2
b2659,0.0010224948875255625,1,978.0,2788985,2789962,+,CDS,0.5429447852760736,1.3458079160164562,glaH;csi-12;csiD;ECK2653;ygaT;NP_417145.4
b2660,0.0007880220646178094,1,1269.0,2789982,2791250,+,CDS,0.5768321513002365,1.2883633431873152,lhgD;ECK2654;lhgO;ygaF;NP_417146.2
b2661,0.0,0,1449.0,2791273,2792721,+,CDS,0.583160800552105,1.3407337206433234,gabD;ECK2655;NP_417147.1
b2662,0.00156128024980484,2,1281.0,2792735,2794015,+,CDS,0.5932864949258392,1.2782200947589508,gabT;ECK2656;NP_417148.1
b2663,0.0007137758743754461,1,1401.0,2794253,2795653,+,CDS,0.5132048536759457,1.2797095615556107,gabP;ECK2657;NP_417149.1
b2664,0.0,0,663.0,2795674,2796336,+,CDS,0.5354449472096531,1.2793367346938775,glaR;csiR;ECK2658;gabC;ygaE;NP_417150.4
b2665,0.0,0,450.0,2796337,2796786,-,CDS,0.48444444444444446,1.2,kbp;ECK2659;ygaU;yzzM;NP_417151.1
b2666,0.0,0,159.0,2796870,2797028,-,CDS,0.5094339622641509,1.2649938800489595,yqaE;ECK2660;NP_417152.1
b2667,0.0033333333333333335,1,300.0,2797211,2797510,+,CDS,0.53,1.0952380952380953,ygaV;ECK2661;NP_417153.1
b2668,0.0019047619047619048,1,525.0,2797520,2798044,+,CDS,0.45904761904761904,1.1695906432748537,ygaP;ECK2662;NP_417154.1
b2669,0.0024691358024691358,1,405.0,2798091,2798495,-,CDS,0.48148148148148145,1.1954459203036054,stpA;ECK2663;hnsB;NP_417155.1
b2670,0.0,0,450.0,2799164,2799613,+,CDS,0.4911111111111111,1.2346192218157632,alaE;ECK2664;ygaW;NP_417156.1
b2671,0.0,0,345.0,2799650,2799994,-,CDS,0.46956521739130436,1.6919540229885057,ygaC;ECK2665;NP_417157.1
b2672,0.0,0,330.0,2800146,2800475,+,CDS,0.5393939393939394,1.2692307692307692,ygaM;ECK2666;NP_417158.4
b2673,0.0,0,246.0,2800723,2800968,+,CDS,0.532520325203252,1.3225806451612903,nrdH;ECK2667;ygaN;NP_417159.1
b2674,0.0,0,411.0,2800965,2801375,+,CDS,0.559610705596107,1.4957919478353174,nrdI;ECK2668;ygaO;NP_417160.1
b2675,0.0018648018648018648,4,2145.0,2801348,2803492,+,CDS,0.5184149184149184,1.3185607935629775,nrdE;ECK2669;NP_417161.1
b2676,0.0,0,960.0,2803502,2804461,+,CDS,0.4822916666666667,1.2897447380206,nrdF;ECK2670;ygaD;NP_417162.1
b2677,0.0,0,1203.0,2804815,2806017,+,CDS,0.49044056525353286,1.332026158867833,proV;ECK2671;osrA;proU;NP_417163.1
b2678,0.0,0,1065.0,2806010,2807074,+,CDS,0.5812206572769953,1.1910012541806019,proW;ECK2672;osrA;proU;NP_417164.1
b2679,0.0010070493454179255,1,993.0,2807132,2808124,+,CDS,0.525679758308157,1.0932752014797198,proX;ECK2673;osrA;proU;NP_417165.1
b2682,0.0,0,738.0,2809617,2810354,+,CDS,0.5284552845528455,1.0288825757575757,ygaZ;ECK2676;NP_417167.1
b2683,0.002976190476190476,1,336.0,2810344,2810679,+,CDS,0.5446428571428571,1.0838709677419356,ygaH;ECK2677;NP_417168.1
b2684,0.0,0,531.0,2810770,2811300,+,CDS,0.4915254237288136,1.2788416353383458,mprA;ECK2678;emrR;NP_417169.1
b2685,0.0008525149190110827,1,1173.0,2811427,2812599,+,CDS,0.5336743393009378,1.1853443436189,emrA;ECK2679;NP_417170.1
b2686,0.000649772579597141,1,1539.0,2812616,2814154,+,CDS,0.5659519168291098,1.0737322804680811,emrB;ECK2680;NP_417171.1
b2687,0.0,0,516.0,2814218,2814733,-,CDS,0.5155038759689923,1.0293530920490168,luxS;ECK2681;ygaG;NP_417172.1
b2688,0.0006422607578676942,1,1557.0,2814883,2816439,-,CDS,0.5131663455362877,1.3144207144207145,gshA;ECK2683;gsh-I;NP_417173.1
b2689,0.0,0,429.0,2816512,2816940,-,CDS,0.49417249417249415,1.0129870129870129,yqaA;ECK2684;NP_417174.1
b2690,0.0,0,567.0,2816937,2817503,-,CDS,0.5343915343915344,1.2769142453413407,yqaB;ECK2685;NP_417175.1
b2696,0.0,0,186.0,2818961,2819146,-,CDS,0.4946236559139785,0.7153846153846153,csrA;ECK2691;zfiA;NP_417176.1
b2697,0.0,0,2631.0,2819381,2822011,-,CDS,0.5362979855568225,1.2060044053399537,alaS;act;ala-act;ECK2692;lovB;NP_417177.1
b2698,0.0,0,501.0,2822139,2822639,-,CDS,0.5189620758483033,1.401607142857143,recX;ECK2693;oraA;NP_417178.1
b2699,0.0,0,1062.0,2822708,2823769,-,CDS,0.5414312617702448,1.3088073797496158,recA;ECK2694;lexB;recH;rnmB;srf;tif;umuB;zab;NP_417179.1
b2700,0.0,0,498.0,2823849,2824346,-,CDS,0.5662650602409639,1.181007372274063,pncC;ECK2695;ygaD;NP_417180.1
b2701,0.0,0,1086.0,2824491,2825576,-,CDS,0.5515653775322283,1.1634415801807836,mltB;ECK2696;slt;NP_417181.1
b2702,0.0,0,564.0,2825832,2826395,+,CDS,0.50177304964539,0.817391304347826,srlA;ECK2697;gutA;sbl;srlA-1;YP_026180.1
b2703,0.0010416666666666667,1,960.0,2826392,2827351,+,CDS,0.546875,1.1148854629387686,srlE;ECK2698;gutA;gutE;sbl;srlA;srlA-2;YP_026181.1
b2704,0.0,0,372.0,2827362,2827733,+,CDS,0.5510752688172043,1.1686976389946686,srlB;ECK2699;gutB;NP_417184.1
b2705,0.0,0,780.0,2827737,2828516,+,CDS,0.5333333333333333,1.2374020156774916,srlD;ECK2700;gutD;NP_417185.1
b2706,0.0,0,360.0,2828621,2828980,+,CDS,0.55,1.2888707037643208,gutM;ECK2701;gut;srlM;NP_417186.1
b2707,0.0012919896640826874,1,774.0,2829047,2829820,+,CDS,0.4883720930232558,1.2139476263828595,srlR;ECK2702;gutR;NP_417187.1
b2708,0.0,0,966.0,2829813,2830778,+,CDS,0.5734989648033126,1.1995451218236954,gutQ;ECK2703;srlQ;NP_417188.4
b2709,0.0,0,1515.0,2830775,2832289,-,CDS,0.5683168316831683,1.238510826336721,norR;ECK2704;ygaA;NP_417189.2
b2710,0.001388888888888889,2,1440.0,2832476,2833915,+,CDS,0.5333333333333333,1.3091619626574034,norV;ECK2705;ygaI;ygaJ;ygaK;NP_417190.1
b2711,0.0,0,1134.0,2833912,2835045,+,CDS,0.5405643738977073,1.2246744081606467,norW;ECK2706;ygaL;ygbD;NP_417191.1
b2712,0.0004438526409232135,1,2253.0,2835173,2837425,-,CDS,0.5761207279183311,1.1637396694214874,hypF;ECK2707;hydA;NP_417192.1
b2713,0.0,0,528.0,2837578,2838105,-,CDS,0.5227272727272727,1.2906105531643552,hydN;ECK2708;NP_417193.1
b2714,0.0019782393669634025,2,1011.0,2838254,2839264,-,CDS,0.5321463897131553,1.3661210559309047,ascG;ECK2709;sac;NP_417194.2
b2715,0.0,0,1458.0,2839524,2840981,+,CDS,0.5610425240054869,1.1617181883537024,ascF;ECK2710;sac;YP_026182.1
b2716,0.0007017543859649122,1,1425.0,2840990,2842414,+,CDS,0.5150877192982456,1.162612275449102,ascB;ECK2711;sac;NP_417196.1
b2717,0.0,0,471.0,2842573,2843043,-,CDS,0.5392781316348195,1.3919139839034205,hycI;ECK2712;NP_417197.1
b2718,0.0,0,411.0,2843036,2843446,-,CDS,0.5279805352798054,0.8886870783601454,hycH;ECK2713;hevH;NP_417198.1
b2719,0.0013020833333333333,1,768.0,2843443,2844210,-,CDS,0.5638020833333334,1.2974637526196484,hycG;ECK2714;hevG;NP_417199.1
b2720,0.0,0,543.0,2844210,2844752,-,CDS,0.5561694290976059,1.1920442571127503,hycF;ECK2715;hevF;NP_417200.1
b2721,0.0005847953216374269,1,1710.0,2844762,2846471,-,CDS,0.5690058479532164,1.2718805203147585,hycE;ECK2716;hevE;NP_417201.1
b2722,0.0021645021645021645,2,924.0,2846489,2847412,-,CDS,0.5844155844155844,1.1066020593579649,hycD;ECK2717;hevD;NP_417202.1
b2723,0.0,0,1827.0,2847415,2849241,-,CDS,0.5818281335522715,1.0369565217391303,hycC;ECK2718;hevC;NP_417203.1
b2724,0.0016339869281045752,1,612.0,2849238,2849849,-,CDS,0.5735294117647058,1.0535273483175263,hycB;ECK2719;hevB;NP_417204.1
b2725,0.0,0,462.0,2849974,2850435,-,CDS,0.5021645021645021,1.3046967895362662,hycA;ECK2720;hevA;NP_417205.1
b2726,0.0,0,351.0,2850647,2850997,+,CDS,0.5299145299145299,1.0203488372093024,hypA;ECK2721;NP_417206.1
b2727,0.0,0,873.0,2851001,2851873,+,CDS,0.5521191294387171,1.1744192062917163,hypB;ECK2722;hydB;NP_417207.1
b2728,0.0,0,273.0,2851864,2852136,+,CDS,0.5531135531135531,1.4994684620836285,hypC;ECK2723;NP_417208.1
b2729,0.0,0,1122.0,2852136,2853257,+,CDS,0.5543672014260249,1.2906441717791413,hypD;ECK2724;hydF;NP_417209.1
b2730,0.0,0,1011.0,2853254,2854264,+,CDS,0.5727002967359051,1.1408095649668684,hypE;ECK2725;hydB;NP_417210.2
b2731,0.0,0,2079.0,2854338,2856416,+,CDS,0.5257335257335257,1.2739994374347021,fhlA;ECK2726;fhl;NP_417211.1
b2732,0.002824858757062147,1,354.0,2856453,2856806,-,CDS,0.5056497175141242,1.4270597127739986,ygbA;ECK2727;NP_417212.1
b2733,0.00117096018735363,3,2562.0,2857093,2859654,+,CDS,0.5612802498048399,1.2260985817251802,mutS;ant;ECK2728;fdv;plm;NP_417213.1
b2734,0.0030441400304414,2,657.0,2859760,2860416,+,CDS,0.4231354642313546,1.2582298136645962,pphB;ECK2729;prpB;ygbH;NP_417214.1
b2735,0.0,0,768.0,2860467,2861234,-,CDS,0.515625,1.081041628652608,ygbI;ECK2730;NP_417215.2
b2736,0.0022002200220022,2,909.0,2861430,2862338,+,CDS,0.5302530253025303,1.0283521303258145,ygbJ;ECK2731;NP_417216.1
b2737,0.001713796058269066,2,1167.0,2862335,2863501,+,CDS,0.5509854327335048,1.0390198583207526,ygbK;ECK2732;NP_417217.1
b2738,0.0,0,639.0,2863593,2864231,+,CDS,0.5352112676056338,1.1000172146668963,ygbL;ECK2733;NP_417218.1
b2739,0.001287001287001287,1,777.0,2864236,2865012,+,CDS,0.5148005148005148,1.146075,ygbM;ECK2734;NP_417219.1
b2740,0.0014652014652014652,2,1365.0,2865101,2866465,+,CDS,0.5172161172161173,1.0018631436314362,ygbN;ECK2735;NP_417220.1
b2741,0.0010070493454179255,1,993.0,2866559,2867551,-,CDS,0.5206445115810675,1.284703196347032,rpoS;abrD;appR;csi2;dpeB;ECK2736;katF;nur;otsX;sigS;NP_417221.1
b2742,0.0008771929824561404,1,1140.0,2867614,2868753,-,CDS,0.5245614035087719,1.0721003134796239,nlpD;ECK2737;NP_417222.1
b2743,0.001594896331738437,1,627.0,2868893,2869519,-,CDS,0.5342902711323764,1.2560096153846154,pcm;ECK2738;NP_417223.1
b2744,0.0013123359580052493,1,762.0,2869513,2870274,-,CDS,0.547244094488189,1.3219374537379718,umpG;ECK2739;surE;ygbC;NP_417224.1
b2745,0.0009523809523809524,1,1050.0,2870255,2871304,-,CDS,0.5219047619047619,1.1812144212523719,truD;ECK2740;ygbO;NP_417225.1
b2746,0.0,0,480.0,2871301,2871780,-,CDS,0.5375,1.286549707602339,ispF;ECK2741;ygbB;NP_417226.1
b2747,0.0,0,711.0,2871780,2872490,-,CDS,0.5541490857946554,1.300754979515061,ispD;ECK2742;ygbP;NP_417227.1
b2748,0.0,0,312.0,2872509,2872820,-,CDS,0.5192307692307693,1.4373464373464373,ftsB;ECK2743;ygbQ;NP_417228.1
b2749,0.0,0,324.0,2873014,2873337,-,CDS,0.48148148148148145,0.8555867304835781,ygbE;ECK2744;NP_417229.1
b2750,0.0,0,606.0,2873387,2873992,-,CDS,0.5247524752475248,1.5255944055944057,cysC;ECK2745;NP_417230.1
b2751,0.0014005602240896359,2,1428.0,2873992,2875419,-,CDS,0.5462184873949579,1.1890877369214095,cysN;ECK2746;NP_417231.1
b2752,0.0,0,909.0,2875421,2876329,-,CDS,0.5302530253025303,1.3022248304192485,cysD;ECK2747;NP_417232.1
b2753,0.0,0,1038.0,2876581,2877618,+,CDS,0.4932562620423892,1.3226787030213707,iap;ECK2748;NP_417233.1
b2754,0.0,0,285.0,2878569,2878853,-,CDS,0.4631578947368421,0.9681212437940946,cas2;ECK2749;ygbF;NP_417234.2
b2755,0.0,0,918.0,2878855,2879772,-,CDS,0.5130718954248366,0.998658302208362,cas1;ECK2750;ygbT;NP_417235.1
b2756,0.005,3,600.0,2879788,2880387,-,CDS,0.4533333333333333,0.9448818897637795,casE;cas6e;cse3;ECK2751;ygcH;NP_417236.1
b2757,0.0,0,675.0,2880374,2881048,-,CDS,0.48148148148148145,1.1079935868071462,casD;cas5e;ECK2752;ygcI;NP_417237.2
b2758,0.0009157509157509158,1,1092.0,2881051,2882142,-,CDS,0.434981684981685,0.8783783783783783,casC;cas7;cse4;ECK2753;ygcJ;NP_417238.1
b2759,0.0,0,483.0,2882155,2882637,-,CDS,0.463768115942029,1.0076225627858462,casB;cse2;ECK2754;ygcK;NP_417239.1
b2760,0.0033134526176275677,5,1509.0,2882630,2884138,-,CDS,0.43803843605036447,0.9715426216842646,casA;cse1;ECK2755;ygcL;NP_417240.1
b2761,0.0007499062617172854,2,2667.0,2884553,2887219,-,CDS,0.4469441319835021,0.8476108590351498,cas3;ECK2756;ygcB;NP_417241.1
b2762,0.0,0,735.0,2887578,2888312,-,CDS,0.507482993197279,1.1242424242424243,cysH;ECK2757;NP_417242.1
b2763,0.0005837711617046118,1,1713.0,2888387,2890099,-,CDS,0.5604203152364273,1.3360653594771241,cysI;ECK2758;NP_417243.1
b2764,0.0,0,1800.0,2890099,2891898,-,CDS,0.5605555555555556,1.2802678424068092,cysJ;ECK2759;NP_417244.1
b2765,0.0,0,366.0,2892214,2892579,+,CDS,0.49453551912568305,1.2512820512820513,queD;ECK2760;sscR;ygcM;NP_417245.1
b2766,0.0007861635220125787,1,1272.0,2892657,2893928,+,CDS,0.5534591194968553,1.2668091721725612,ygcN;ECK2761;NP_417246.4
b2767,0.0,0,261.0,2893919,2894179,+,CDS,0.5517241379310345,1.2104347826086956,ygcO;ECK2762;NP_417247.2
b2768,0.0,0,576.0,2894196,2894771,+,CDS,0.4652777777777778,1.196496743768246,ygcP;ECK2763;NP_417248.1
b2769,0.0011614401858304297,1,861.0,2894919,2895779,-,CDS,0.5563298490127758,0.9594521729753047,ygcQ;ECK2764;NP_417249.4
b2770,0.001282051282051282,1,780.0,2895776,2896555,-,CDS,0.5564102564102564,1.0667535004884403,ygcR;ECK2765;NP_417250.4
b2771,0.0,0,1338.0,2896533,2897870,-,CDS,0.5321375186846039,0.9829531092012134,ygcS;ECK2766;NP_417251.2
b4463,0.0013745704467353953,2,1455.0,2897964,2899418,-,CDS,0.5051546391752577,1.2716459033877967,ygcU;b2772;b2773;ECK2767;ygcT;ygcV;YP_026183.1
b2774,0.0,0,786.0,2899488,2900273,-,CDS,0.45674300254452926,1.1071115562789533,ygcW;ECK2768;NP_417254.4
b2775,0.000782472613458529,1,1278.0,2900592,2901869,+,CDS,0.4968701095461659,1.0776144277126363,yqcE;ECK2769;yqcF;NP_417255.1
b2776,0.000676132521974307,1,1479.0,2901896,2903374,+,CDS,0.49019607843137253,1.1868518518518518,ygcE;ECK2770;NP_417256.1
b2777,0.0,0,672.0,2904747,2905418,-,CDS,0.5163690476190477,0.9451476793248945,queE;ECK2771;ygcF;NP_417257.1
b4682,0.014184397163120567,2,141.0,2905557,2905697,+,CDS,0.24113475177304963,1.9583333333333335,yqcG;ECK4497;YP_002791252.1
b2778,0.0,0,873.0,2905711,2906583,+,CDS,0.41122565864833904,0.8941895834626608,ygcG;ECK2772;NP_417258.4
b2779,0.0,0,1299.0,2906643,2907941,-,CDS,0.5034642032332564,0.9844592065868264,eno;ECK2773;NP_417259.1
b2780,0.0,0,1638.0,2908029,2909666,-,CDS,0.518925518925519,1.2630475302889095,pyrG;ECK2774;NP_417260.1
b2781,0.0012626262626262627,1,792.0,2909894,2910685,-,CDS,0.5075757575757576,1.413716814159292,mazG;ECK2775;NP_417261.1
b2782,0.0,0,336.0,2910756,2911091,-,CDS,0.46130952380952384,1.0296220633299284,mazF;chpA;chpAK;ECK2776;NP_417262.1
b2783,0.004016064257028112,1,249.0,2911091,2911339,-,CDS,0.4859437751004016,1.1923943661971832,mazE;chpAI;chpR;ECK2777;NP_417263.1
b2784,0.0008948545861297539,2,2235.0,2911417,2913651,-,CDS,0.537807606263982,1.2278165086447295,relA;ECK2778;RC;NP_417264.1
b2785,0.0007680491551459293,1,1302.0,2913699,2915000,-,CDS,0.5145929339477726,1.2667969900650724,rlmD;ECK2779;rumA;ygcA;NP_417265.1
b2786,0.0007254261878853826,2,2757.0,2915057,2917813,+,CDS,0.49836779107725787,1.2503984333938047,barA;airS;ECK2780;NP_417266.1
b2787,0.0,0,1341.0,2918045,2919385,-,CDS,0.5324384787472036,1.1760907003444316,gudD;ECK2781;ygcX;NP_417267.1
b2788,0.0007457121551081282,1,1341.0,2919406,2920746,-,CDS,0.5398956002982849,1.1525304070905114,gudX;ECK2782;ygcY;NP_417268.1
b2789,0.0022172949002217295,3,1353.0,2920748,2922100,-,CDS,0.5225424981522543,1.1458631921824103,gudP;ECK2783;gudT;ygcZ;NP_417269.1
b2790,0.0,0,450.0,2922535,2922984,-,CDS,0.5266666666666666,1.051094890510949,yqcA;ECK2784;NP_417270.1
b2791,0.0,0,783.0,2923002,2923784,-,CDS,0.5402298850574713,1.0383214959992808,truC;ECK2785;yqcB;NP_417271.1
b2792,0.0,0,330.0,2923784,2924113,-,CDS,0.5242424242424243,1.1467522052927026,yqcC;ECK2786;NP_417272.1
b2793,0.0,0,546.0,2924735,2925280,-,CDS,0.47802197802197804,1.1229286637677753,syd;ECK2788;ydr;NP_417273.1
b2794,0.001177856301531213,1,849.0,2925348,2926196,+,CDS,0.48881036513545345,1.0450808249721293,queF;ECK2789;yqcD;NP_417274.1
b2795,0.0014652014652014652,2,1365.0,2926308,2927672,+,CDS,0.5135531135531135,1.3222868027742505,ppnN;ECK2790;ygdH;NP_417275.1
b2796,0.0007751937984496124,1,1290.0,2928229,2929518,+,CDS,0.5232558139534884,1.0990777338603426,sdaC;dcrA;ECK2791;NP_417276.1
b2797,0.0,0,1368.0,2929576,2930943,+,CDS,0.5497076023391813,1.1842054847979566,sdaB;ECK2792;NP_417277.1
b2798,0.0,0,756.0,2931055,2931810,+,CDS,0.5277777777777778,1.2565096952908588,ygdG;ECK2793;exo;xni;NP_417278.4
b2799,0.0008703220191470844,1,1149.0,2931865,2933013,-,CDS,0.5352480417754569,1.1640196078431373,fucO;ECK2794;NP_417279.2
b2800,0.0,0,648.0,2933041,2933688,-,CDS,0.49074074074074076,1.0559618441971383,fucA;ECK2795;fucC;prd;NP_417280.1
b2801,0.004555808656036446,6,1317.0,2934235,2935551,+,CDS,0.4768413059984814,1.0449510207818364,fucP;ECK2796;NP_417281.1
b2802,0.0005630630630630631,1,1776.0,2935584,2937359,+,CDS,0.545045045045045,1.1220976149107564,fucI;ECK2797;NP_417282.1
b2803,0.0,0,1434.0,2937468,2938886,+,CDS,0.51092318534179,1.1473226544622426,fucK;ECK2798;NP_417283.2
b2804,0.0,0,423.0,2938888,2939310,+,CDS,0.48936170212765956,1.3451178451178452,fucU;ECK2799;NP_417284.1
b2805,0.0,0,732.0,2939368,2940099,+,CDS,0.4822404371584699,1.1988439306358383,fucR;ECK2800;NP_417285.1
b2806,0.0009082652134423251,1,1101.0,2940143,2941243,-,CDS,0.522252497729337,1.2342745213984774,rlmM;ECK2801;ygdE;NP_417286.1
b2807,0.0025252525252525255,1,396.0,2941236,2941631,-,CDS,0.5454545454545454,1.1455119214586256,ygdD;ECK2802;NP_417287.1
b2808,0.006535947712418301,6,918.0,2941650,2942567,-,CDS,0.4912854030501089,1.1765053827043654,gcvA;ECK2803;NP_417288.1
b2809,0.0,0,228.0,2942918,2943145,-,CDS,0.4649122807017544,1.2179487179487178,ygdI;ECK2805;NP_417289.2
